cliente_id,nome,cpf,email,telefone,cidade,estado,data_cadastro
10427,Cliente 10427,614.141.363-66,cliente10427@email.com,(21) 92012-6647,Curitiba,PR,2022-10-11
10428,Cliente 10428,456.906.234-84,cliente10428@email.com,(21) 93810-7072,Belo Horizonte,MG,2021-05-27
10429,Cliente 10429,368.694.210-46,cliente10429@email.com,(21) 99951-1109,Niterói,RJ,2021-01-16
10430,Cliente 10430,365.434.685-32,cliente10430@email.com,(21) 92584-9301,Niterói,RJ,2022-07-06
10431,Cliente 10431,200.893.829-15,cliente10431@email.com,(21) 96678-9540,Niterói,RJ,2021-02-18
10432,Cliente 10432,884.633.509-86,cliente10432@email.com,(21) 95210-7224,Curitiba,PR,2022-03-07
10433,Cliente 10433,386.965.184-59,cliente10433@email.com,(21) 96280-9161,Rio de Janeiro,RJ,2023-01-30
10434,Cliente 10434,206.777.610-80,cliente10434@email.com,(21) 98414-6115,Rio de Janeiro,RJ,2021-06-16
10435,Cliente 10435,434.510.521-34,cliente10435@email.com,(21) 93125-7743,Rio de Janeiro,RJ,2020-03-02
10436,Cliente 10436,533.323.132-33,cliente10436@email.com,(21) 96572-9075,São Paulo,SP,2021-07-20
10437,Cliente 10437,445.967.338-52,cliente10437@email.com,(21) 98873-7284,Niterói,RJ,2022-04-28
10438,Cliente 10438,571.318.536-13,cliente10438@email.com,(21) 94586-3379,Curitiba,PR,2022-03-11
10439,Cliente 10439,753.792.834-31,cliente10439@email.com,(21) 95542-6268,Rio de Janeiro,RJ,2020-08-15
10440,Cliente 10440,184.466.381-71,cliente10440@email.com,(21) 99309-5889,Niterói,RJ,2022-05-29
10441,Cliente 10441,657.794.456-18,cliente10441@email.com,(21) 97735-9400,Belo Horizonte,MG,2020-07-26
10442,Cliente 10442,592.859.529-28,cliente10442@email.com,(21) 99735-1954,São Paulo,SP,2020-11-20
10443,Cliente 10443,324.596.212-13,cliente10443@email.com,(21) 97122-7861,Niterói,RJ,2020-10-21
10444,Cliente 10444,302.331.806-87,cliente10444@email.com,(21) 99349-1332,Rio de Janeiro,RJ,2020-12-02
10445,Cliente 10445,825.351.255-72,cliente10445@email.com,(21) 94005-3111,Belo Horizonte,MG,2022-07-01
10446,Cliente 10446,815.873.601-50,cliente10446@email.com,(21) 99853-2603,Belo Horizonte,MG,2021-01-24
10447,Cliente 10447,237.452.687-59,cliente10447@email.com,(21) 98310-2059,Rio de Janeiro,RJ,2022-05-22
10448,Cliente 10448,172.221.374-95,cliente10448@email.com,(21) 98237-8234,Niterói,RJ,2022-01-24
10449,Cliente 10449,493.307.219-98,cliente10449@email.com,(21) 96175-4249,Curitiba,PR,2020-09-01
10450,Cliente 10450,708.913.511-28,cliente10450@email.com,(21) 98612-9379,Niterói,RJ,2020-04-13
10451,Cliente 10451,195.630.865-83,cliente10451@email.com,(21) 92073-3699,Curitiba,PR,2020-08-15
10452,Cliente 10452,802.832.387-97,cliente10452@email.com,(21) 95398-1600,Niterói,RJ,2021-04-17
10453,Cliente 10453,756.830.940-15,cliente10453@email.com,(21) 99402-4681,São Paulo,SP,2022-06-07
10454,Cliente 10454,668.850.655-82,cliente10454@email.com,(21) 98611-5621,Belo Horizonte,MG,2023-09-17
10455,Cliente 10455,761.412.162-75,cliente10455@email.com,(21) 96161-9988,São Paulo,SP,2022-02-06
10456,Cliente 10456,967.101.406-88,cliente10456@email.com,(21) 96937-5113,Belo Horizonte,MG,2020-11-21
10457,Cliente 10457,615.607.497-69,cliente10457@email.com,(21) 96554-8102,Niterói,RJ,2021-01-01
10458,Cliente 10458,332.868.633-62,cliente10458@email.com,(21) 97701-9470,Curitiba,PR,2021-10-08
10459,Cliente 10459,450.760.317-85,cliente10459@email.com,(21) 93131-6024,Rio de Janeiro,RJ,2021-09-30
10460,Cliente 10460,860.307.600-36,cliente10460@email.com,(21) 94081-3837,Rio de Janeiro,RJ,2021-02-13
10461,Cliente 10461,410.959.153-76,cliente10461@email.com,(21) 92583-5902,Curitiba,PR,2023-09-11
10462,Cliente 10462,675.684.161-28,cliente10462@email.com,(21) 91391-9534,Belo Horizonte,MG,2021-08-09
10463,Cliente 10463,915.578.339-55,cliente10463@email.com,(21) 92788-3093,Belo Horizonte,MG,2020-10-14
10464,Cliente 10464,587.784.619-64,cliente10464@email.com,(21) 95213-5523,Rio de Janeiro,RJ,2021-10-08
10465,Cliente 10465,677.543.181-31,cliente10465@email.com,(21) 91206-6130,Niterói,RJ,2020-11-30
10466,Cliente 10466,622.558.128-14,cliente10466@email.com,(21) 92969-1780,São Paulo,SP,2023-10-14
10467,Cliente 10467,392.536.870-57,cliente10467@email.com,(21) 93493-2076,Curitiba,PR,2020-11-19
10468,Cliente 10468,461.515.257-42,cliente10468@email.com,(21) 95758-4586,São Paulo,SP,2020-11-06
10469,Cliente 10469,919.256.958-88,cliente10469@email.com,(21) 93559-1623,Curitiba,PR,2022-04-29
10470,Cliente 10470,458.366.475-63,cliente10470@email.com,(21) 97890-9116,Curitiba,PR,2022-05-07
10471,Cliente 10471,550.149.550-16,cliente10471@email.com,(21) 92099-1836,Rio de Janeiro,RJ,2021-01-23
10472,Cliente 10472,833.473.595-55,cliente10472@email.com,(21) 94827-9317,Niterói,RJ,2022-02-06
10473,Cliente 10473,450.893.817-67,cliente10473@email.com,(21) 95176-4372,Niterói,RJ,2020-09-21
10474,Cliente 10474,205.586.762-19,cliente10474@email.com,(21) 96741-7610,Curitiba,PR,2020-07-09
10475,Cliente 10475,804.164.835-70,cliente10475@email.com,(21) 99953-2325,Niterói,RJ,2020-08-06
10476,Cliente 10476,599.920.436-74,cliente10476@email.com,(21) 92448-6888,Niterói,RJ,2023-02-21
10477,Cliente 10477,907.222.641-90,cliente10477@email.com,(21) 98034-3277,Niterói,RJ,2023-04-22
10478,Cliente 10478,310.577.630-44,cliente10478@email.com,(21) 91934-9248,São Paulo,SP,2023-05-17
10479,Cliente 10479,688.472.588-20,cliente10479@email.com,(21) 96647-7591,Curitiba,PR,2020-05-18
10480,Cliente 10480,109.150.948-12,cliente10480@email.com,(21) 95232-8981,São Paulo,SP,2020-08-05
10481,Cliente 10481,873.398.145-65,cliente10481@email.com,(21) 96382-8099,Rio de Janeiro,RJ,2023-03-15
10482,Cliente 10482,922.705.139-17,cliente10482@email.com,(21) 94173-8277,Niterói,RJ,2021-11-25
10483,Cliente 10483,526.996.164-48,cliente10483@email.com,(21) 97930-4362,Rio de Janeiro,RJ,2023-01-14
10484,Cliente 10484,155.245.909-68,cliente10484@email.com,(21) 95807-3840,Niterói,RJ,2020-06-17
10485,Cliente 10485,915.618.298-67,cliente10485@email.com,(21) 97939-3258,São Paulo,SP,2022-08-22
10486,Cliente 10486,841.988.381-70,cliente10486@email.com,(21) 91067-2520,São Paulo,SP,2020-08-14
10487,Cliente 10487,801.118.865-57,cliente10487@email.com,(21) 97666-3570,São Paulo,SP,2022-03-17
10488,Cliente 10488,512.497.702-30,cliente10488@email.com,(21) 94830-7352,Niterói,RJ,2020-09-20
10489,Cliente 10489,196.337.396-28,cliente10489@email.com,(21) 92666-5120,São Paulo,SP,2020-04-16
10490,Cliente 10490,547.334.131-28,cliente10490@email.com,(21) 99200-7455,Niterói,RJ,2022-10-19
10491,Cliente 10491,212.183.664-12,cliente10491@email.com,(21) 94311-2960,São Paulo,SP,2022-10-25
10492,Cliente 10492,804.633.656-52,cliente10492@email.com,(21) 94147-6975,Niterói,RJ,2022-03-11
10493,Cliente 10493,296.857.457-74,cliente10493@email.com,(21) 94058-8016,Niterói,RJ,2020-05-21
10494,Cliente 10494,851.388.557-77,cliente10494@email.com,(21) 99573-9674,São Paulo,SP,2022-10-16
10495,Cliente 10495,439.801.734-25,cliente10495@email.com,(21) 99531-9165,São Paulo,SP,2021-08-31
10496,Cliente 10496,841.321.318-82,cliente10496@email.com,(21) 92973-9054,Niterói,RJ,2020-08-19
10497,Cliente 10497,880.233.666-76,cliente10497@email.com,(21) 93584-4687,São Paulo,SP,2021-02-08
10498,Cliente 10498,820.816.962-68,cliente10498@email.com,(21) 96236-6016,Niterói,RJ,2021-01-09
10499,Cliente 10499,642.583.150-57,cliente10499@email.com,(21) 96224-5679,Rio de Janeiro,RJ,2021-02-20
10500,Cliente 10500,916.443.805-48,cliente10500@email.com,(21) 98967-6291,Belo Horizonte,MG,2020-02-25
10501,Cliente 10501,287.402.215-35,cliente10501@email.com,(21) 97897-1664,Belo Horizonte,MG,2021-01-28
10502,Cliente 10502,915.970.261-92,cliente10502@email.com,(21) 95904-2921,Curitiba,PR,2020-03-11
10503,Cliente 10503,207.112.806-70,cliente10503@email.com,(21) 92606-8732,Belo Horizonte,MG,2023-10-13
10504,Cliente 10504,626.678.530-73,cliente10504@email.com,(21) 96837-4337,Niterói,RJ,2022-07-29
10505,Cliente 10505,100.382.953-50,cliente10505@email.com,(21) 95977-6600,Curitiba,PR,2020-01-22
10506,Cliente 10506,388.243.608-57,cliente10506@email.com,(21) 94772-8635,Curitiba,PR,2023-05-27
10507,Cliente 10507,312.270.506-98,cliente10507@email.com,(21) 96657-4295,São Paulo,SP,2022-07-20
10508,Cliente 10508,361.419.380-82,cliente10508@email.com,(21) 98803-2972,Curitiba,PR,2020-10-28
10509,Cliente 10509,486.705.422-19,cliente10509@email.com,(21) 95753-4967,São Paulo,SP,2020-11-21
10510,Cliente 10510,266.996.147-17,cliente10510@email.com,(21) 92579-3355,Curitiba,PR,2023-05-08
10511,Cliente 10511,482.341.984-49,cliente10511@email.com,(21) 91837-3202,Belo Horizonte,MG,2022-11-12
10512,Cliente 10512,117.620.689-55,cliente10512@email.com,(21) 94867-9316,Niterói,RJ,2022-09-19
10513,Cliente 10513,122.545.779-43,cliente10513@email.com,(21) 91575-2255,Niterói,RJ,2022-08-24
10514,Cliente 10514,375.667.688-60,cliente10514@email.com,(21) 99188-3134,São Paulo,SP,2022-10-08
10515,Cliente 10515,602.489.723-26,cliente10515@email.com,(21) 95307-7515,Curitiba,PR,2021-03-31
10516,Cliente 10516,438.837.685-90,cliente10516@email.com,(21) 94992-2829,Rio de Janeiro,RJ,2020-01-13
10517,Cliente 10517,401.783.407-72,cliente10517@email.com,(21) 95669-1420,Niterói,RJ,2020-02-17
10518,Cliente 10518,916.857.805-51,cliente10518@email.com,(21) 92694-6463,Belo Horizonte,MG,2020-03-18
10519,Cliente 10519,719.113.518-17,cliente10519@email.com,(21) 94973-6408,Niterói,RJ,2021-07-13
10520,Cliente 10520,902.265.572-11,cliente10520@email.com,(21) 97311-2235,Curitiba,PR,2023-07-21
10521,Cliente 10521,470.140.159-86,cliente10521@email.com,(21) 92622-8953,Rio de Janeiro,RJ,2023-09-07
10522,Cliente 10522,743.472.350-66,cliente10522@email.com,(21) 93445-2574,Rio de Janeiro,RJ,2023-06-23
10523,Cliente 10523,864.368.106-81,cliente10523@email.com,(21) 99592-6103,Curitiba,PR,2022-09-16
10524,Cliente 10524,552.472.772-37,cliente10524@email.com,(21) 92227-2924,Curitiba,PR,2023-03-28
10525,Cliente 10525,430.865.165-63,cliente10525@email.com,(21) 95898-4515,Belo Horizonte,MG,2021-08-17
10526,Cliente 10526,703.641.233-76,cliente10526@email.com,(21) 99758-4848,São Paulo,SP,2023-08-05
10527,Cliente 10527,101.141.707-68,cliente10527@email.com,(21) 95131-2721,Curitiba,PR,2022-08-03
10528,Cliente 10528,525.664.903-27,cliente10528@email.com,(21) 99047-6776,Niterói,RJ,2023-01-27
10529,Cliente 10529,701.790.654-79,cliente10529@email.com,(21) 98533-4065,Curitiba,PR,2020-07-15
10530,Cliente 10530,803.549.449-98,cliente10530@email.com,(21) 96685-8755,São Paulo,SP,2020-04-16
10531,Cliente 10531,946.765.196-58,cliente10531@email.com,(21) 96187-5131,Niterói,RJ,2022-04-13
10532,Cliente 10532,955.106.137-89,cliente10532@email.com,(21) 94347-3637,Rio de Janeiro,RJ,2021-02-06
10533,Cliente 10533,517.399.511-32,cliente10533@email.com,(21) 91352-7882,São Paulo,SP,2020-02-14
10534,Cliente 10534,276.730.613-40,cliente10534@email.com,(21) 97827-2390,Curitiba,PR,2022-09-26
10535,Cliente 10535,412.830.184-13,cliente10535@email.com,(21) 93974-9243,Niterói,RJ,2023-07-08
10536,Cliente 10536,512.306.839-75,cliente10536@email.com,(21) 91074-3894,São Paulo,SP,2023-05-07
10537,Cliente 10537,875.710.993-93,cliente10537@email.com,(21) 93517-1893,Curitiba,PR,2021-10-01
10538,Cliente 10538,454.209.743-30,cliente10538@email.com,(21) 93781-8058,São Paulo,SP,2020-06-01
10539,Cliente 10539,901.638.187-99,cliente10539@email.com,(21) 98236-8581,Belo Horizonte,MG,2023-08-08
10540,Cliente 10540,760.761.288-54,cliente10540@email.com,(21) 98671-9703,São Paulo,SP,2023-04-06
10541,Cliente 10541,339.525.643-23,cliente10541@email.com,(21) 93088-4645,São Paulo,SP,2022-05-18
10542,Cliente 10542,807.325.252-51,cliente10542@email.com,(21) 93267-7973,Rio de Janeiro,RJ,2021-10-28
10543,Cliente 10543,170.750.190-79,cliente10543@email.com,(21) 92752-4033,Rio de Janeiro,RJ,2020-03-24
10544,Cliente 10544,591.317.637-77,cliente10544@email.com,(21) 92002-2252,São Paulo,SP,2020-02-03
10545,Cliente 10545,189.239.370-90,cliente10545@email.com,(21) 94257-7804,São Paulo,SP,2020-12-06
10546,Cliente 10546,943.197.161-19,cliente10546@email.com,(21) 91519-8257,Belo Horizonte,MG,2020-09-18
10547,Cliente 10547,282.984.148-54,cliente10547@email.com,(21) 91839-1564,Belo Horizonte,MG,2021-11-12
10548,Cliente 10548,181.168.722-90,cliente10548@email.com,(21) 98561-2912,Niterói,RJ,2023-03-26
10549,Cliente 10549,128.622.922-57,cliente10549@email.com,(21) 93021-2364,Belo Horizonte,MG,2022-10-30
10550,Cliente 10550,123.780.816-48,cliente10550@email.com,(21) 92757-3712,Rio de Janeiro,RJ,2021-10-23
10551,Cliente 10551,161.959.177-24,cliente10551@email.com,(21) 93728-9252,São Paulo,SP,2021-12-04
10552,Cliente 10552,161.633.286-60,cliente10552@email.com,(21) 98659-1680,Curitiba,PR,2021-11-09
10553,Cliente 10553,156.703.596-41,cliente10553@email.com,(21) 91135-8189,São Paulo,SP,2023-03-05
10554,Cliente 10554,196.391.719-40,cliente10554@email.com,(21) 99074-2760,Niterói,RJ,2023-04-22
10555,Cliente 10555,132.382.478-24,cliente10555@email.com,(21) 95964-3003,Niterói,RJ,2020-07-09
10556,Cliente 10556,821.650.613-25,cliente10556@email.com,(21) 99107-6211,Belo Horizonte,MG,2022-02-20
10557,Cliente 10557,143.679.457-81,cliente10557@email.com,(21) 94725-5847,Curitiba,PR,2020-05-11
10558,Cliente 10558,447.710.166-30,cliente10558@email.com,(21) 98660-6499,Niterói,RJ,2021-05-05
10559,Cliente 10559,862.289.408-70,cliente10559@email.com,(21) 91916-6799,São Paulo,SP,2022-05-04
10560,Cliente 10560,799.297.849-94,cliente10560@email.com,(21) 96044-8806,São Paulo,SP,2021-04-15
10561,Cliente 10561,924.892.876-83,cliente10561@email.com,(21) 92147-8930,Belo Horizonte,MG,2020-01-28
10562,Cliente 10562,464.848.531-34,cliente10562@email.com,(21) 97179-5425,Niterói,RJ,2021-01-30
10563,Cliente 10563,746.785.477-77,cliente10563@email.com,(21) 96416-9290,Rio de Janeiro,RJ,2023-07-15
10564,Cliente 10564,202.658.480-54,cliente10564@email.com,(21) 98376-8784,Niterói,RJ,2020-05-29
10565,Cliente 10565,123.553.963-67,cliente10565@email.com,(21) 96912-8739,Rio de Janeiro,RJ,2022-08-22
10566,Cliente 10566,234.572.173-17,cliente10566@email.com,(21) 97388-2694,Curitiba,PR,2022-06-06
10567,Cliente 10567,276.896.879-14,cliente10567@email.com,(21) 95094-1343,Rio de Janeiro,RJ,2021-08-06
10568,Cliente 10568,820.851.457-39,cliente10568@email.com,(21) 97398-9666,Curitiba,PR,2021-02-27
10569,Cliente 10569,167.429.737-69,cliente10569@email.com,(21) 99787-1346,São Paulo,SP,2022-10-22
10570,Cliente 10570,983.767.972-81,cliente10570@email.com,(21) 97293-2907,Rio de Janeiro,RJ,2022-08-14
10571,Cliente 10571,100.163.941-76,cliente10571@email.com,(21) 96203-5020,Curitiba,PR,2023-05-23
10572,Cliente 10572,435.422.162-66,cliente10572@email.com,(21) 95875-9599,Belo Horizonte,MG,2022-08-13
10573,Cliente 10573,406.413.342-85,cliente10573@email.com,(21) 95295-5599,Rio de Janeiro,RJ,2021-06-13
10574,Cliente 10574,272.509.508-32,cliente10574@email.com,(21) 97784-4549,Curitiba,PR,2023-05-18
10575,Cliente 10575,198.699.813-76,cliente10575@email.com,(21) 92761-4739,Niterói,RJ,2021-12-05
10576,Cliente 10576,293.386.817-88,cliente10576@email.com,(21) 95984-2301,Niterói,RJ,2021-04-22
10577,Cliente 10577,284.687.858-89,cliente10577@email.com,(21) 93608-8571,Belo Horizonte,MG,2021-11-21
10578,Cliente 10578,794.564.191-34,cliente10578@email.com,(21) 97054-9739,Curitiba,PR,2022-08-22
10579,Cliente 10579,946.762.521-25,cliente10579@email.com,(21) 97427-1382,Niterói,RJ,2023-05-23
10580,Cliente 10580,309.206.219-41,cliente10580@email.com,(21) 99070-9217,Rio de Janeiro,RJ,2020-06-14
10581,Cliente 10581,920.653.582-94,cliente10581@email.com,(21) 98556-9593,Curitiba,PR,2020-05-18
10582,Cliente 10582,685.974.347-17,cliente10582@email.com,(21) 91942-8384,Niterói,RJ,2020-12-05
10583,Cliente 10583,938.427.667-48,cliente10583@email.com,(21) 91796-1848,Curitiba,PR,2020-10-15
10584,Cliente 10584,105.976.524-33,cliente10584@email.com,(21) 96425-1425,Niterói,RJ,2023-08-06
10585,Cliente 10585,518.821.493-95,cliente10585@email.com,(21) 97468-1061,Niterói,RJ,2021-07-10
10586,Cliente 10586,526.629.680-13,cliente10586@email.com,(21) 93991-6953,Belo Horizonte,MG,2020-01-04
10587,Cliente 10587,982.617.633-86,cliente10587@email.com,(21) 98457-4237,Belo Horizonte,MG,2020-11-16
10588,Cliente 10588,672.369.126-66,cliente10588@email.com,(21) 91181-5310,Curitiba,PR,2023-07-31
10589,Cliente 10589,127.277.374-25,cliente10589@email.com,(21) 97722-2706,Rio de Janeiro,RJ,2023-04-05
10590,Cliente 10590,239.295.610-82,cliente10590@email.com,(21) 98215-4753,Curitiba,PR,2022-07-06
10591,Cliente 10591,966.115.436-38,cliente10591@email.com,(21) 94189-1918,Rio de Janeiro,RJ,2023-03-09
10592,Cliente 10592,705.264.437-25,cliente10592@email.com,(21) 99632-8004,Rio de Janeiro,RJ,2023-10-14
10593,Cliente 10593,120.364.640-57,cliente10593@email.com,(21) 96201-1749,Belo Horizonte,MG,2022-07-06
10594,Cliente 10594,184.354.898-67,cliente10594@email.com,(21) 95812-5435,São Paulo,SP,2021-02-22
10595,Cliente 10595,975.452.487-55,cliente10595@email.com,(21) 91848-4575,Curitiba,PR,2020-09-03
10596,Cliente 10596,431.854.824-13,cliente10596@email.com,(21) 91174-8933,Curitiba,PR,2020-07-21
10597,Cliente 10597,627.326.622-29,cliente10597@email.com,(21) 98146-9813,Belo Horizonte,MG,2023-02-10
10598,Cliente 10598,183.246.135-28,cliente10598@email.com,(21) 92761-6221,São Paulo,SP,2020-04-23
10599,Cliente 10599,976.277.149-71,cliente10599@email.com,(21) 97972-8730,São Paulo,SP,2022-04-08
10600,Cliente 10600,829.930.604-50,cliente10600@email.com,(21) 98576-2703,Niterói,RJ,2022-01-17
10601,Cliente 10601,714.904.559-28,cliente10601@email.com,(21) 97019-1257,Niterói,RJ,2022-06-06
10602,Cliente 10602,969.709.577-41,cliente10602@email.com,(21) 97943-6615,Rio de Janeiro,RJ,2022-06-12
10603,Cliente 10603,921.834.758-84,cliente10603@email.com,(21) 95275-3424,Niterói,RJ,2022-07-07
10604,Cliente 10604,747.454.210-24,cliente10604@email.com,(21) 91130-2284,São Paulo,SP,2020-09-01
10605,Cliente 10605,302.180.333-52,cliente10605@email.com,(21) 98512-2162,Curitiba,PR,2022-11-15
10606,Cliente 10606,705.805.301-98,cliente10606@email.com,(21) 97714-7967,Niterói,RJ,2020-04-30
10607,Cliente 10607,519.469.619-74,cliente10607@email.com,(21) 92405-9615,Rio de Janeiro,RJ,2022-09-18
10608,Cliente 10608,922.576.954-58,cliente10608@email.com,(21) 91352-7896,Niterói,RJ,2021-05-06
10609,Cliente 10609,819.561.179-26,cliente10609@email.com,(21) 96822-6591,Rio de Janeiro,RJ,2023-08-24
10610,Cliente 10610,452.653.371-83,cliente10610@email.com,(21) 94206-2911,Rio de Janeiro,RJ,2022-07-12
10611,Cliente 10611,263.956.956-63,cliente10611@email.com,(21) 95358-1955,Curitiba,PR,2023-01-01
10612,Cliente 10612,376.777.379-49,cliente10612@email.com,(21) 94393-5498,Niterói,RJ,2021-02-07
10613,Cliente 10613,629.634.442-98,cliente10613@email.com,(21) 96124-2391,Rio de Janeiro,RJ,2021-01-09
10614,Cliente 10614,567.563.210-72,cliente10614@email.com,(21) 96141-8155,Rio de Janeiro,RJ,2022-11-12
10615,Cliente 10615,352.420.601-84,cliente10615@email.com,(21) 91016-4189,Curitiba,PR,2023-10-28
10616,Cliente 10616,651.534.878-76,cliente10616@email.com,(21) 94307-3646,Niterói,RJ,2020-05-20
10617,Cliente 10617,578.848.308-80,cliente10617@email.com,(21) 97435-6389,Rio de Janeiro,RJ,2020-01-20
10618,Cliente 10618,555.103.208-25,cliente10618@email.com,(21) 93165-7449,Belo Horizonte,MG,2021-04-22
10619,Cliente 10619,283.637.723-68,cliente10619@email.com,(21) 93234-3185,Niterói,RJ,2023-04-13
10620,Cliente 10620,555.517.192-88,cliente10620@email.com,(21) 94589-6083,Belo Horizonte,MG,2023-03-17
10621,Cliente 10621,585.759.797-58,cliente10621@email.com,(21) 91714-2583,Niterói,RJ,2022-10-09
10622,Cliente 10622,122.830.739-78,cliente10622@email.com,(21) 98008-3156,São Paulo,SP,2020-07-27
10623,Cliente 10623,302.181.226-50,cliente10623@email.com,(21) 99068-2740,Belo Horizonte,MG,2022-01-14
10624,Cliente 10624,890.499.443-27,cliente10624@email.com,(21) 93954-8470,Niterói,RJ,2020-10-12
10625,Cliente 10625,512.642.366-62,cliente10625@email.com,(21) 97933-8147,Rio de Janeiro,RJ,2020-01-20
10626,Cliente 10626,474.654.356-14,cliente10626@email.com,(21) 95644-4008,Belo Horizonte,MG,2022-05-04
10627,Cliente 10627,760.163.320-66,cliente10627@email.com,(21) 95374-8393,Niterói,RJ,2020-06-20
10628,Cliente 10628,406.471.524-73,cliente10628@email.com,(21) 92207-3614,São Paulo,SP,2022-05-18
10629,Cliente 10629,406.722.665-67,cliente10629@email.com,(21) 98087-5928,Rio de Janeiro,RJ,2020-11-27
10630,Cliente 10630,460.585.948-95,cliente10630@email.com,(21) 93231-2985,Rio de Janeiro,RJ,2021-10-20
10631,Cliente 10631,812.736.185-41,cliente10631@email.com,(21) 97201-9609,São Paulo,SP,2020-05-13
10632,Cliente 10632,992.818.148-31,cliente10632@email.com,(21) 99219-3618,São Paulo,SP,2023-04-25
